Address,Latitude,Longitude,MapAddress,Name
"Shop No 4, Ground Floor, Ghauri Town",33.6205325,73.1408613,"Ghauri Town, Islamabad, Islamabad Capital Territory, Pakistan",Allied Medical Store
"Khana Dak Near Ziarat Abdullah Shah Biyabani, Khana Dak",33.6302222,73.1230544,"Link Rd, Khanna Islamabad, Islamabad Capital Territory, Pakistan",Waleed Medical Store
"Dhoke Abbasi, Tarnol",33.6051147,73.11480279999999,"Main Bazaar Shah Khalid Colony, Shah Khalid Colony Rawalpindi, Rawalpindi District, Islamabad Capital Territory, Pakistan",Al-Jannat Medical Store
"Shop No 5, Ali Arcade Plaza, Plot No 47, Ground Floor Ghauri Town",33.6205325,73.1408613,"Ghauri Town, Islamabad, Islamabad Capital Territory, Pakistan",Hapiday Medical Store
"Shop No 1, Block No 6, Kohsar Cinema Building, Sitara Market",33.7054549,73.06817099999999,"G-7 Markaz G 7 Markaz G-7, Islamabad, Islamabad Capital Territory, Pakistan",Minahil Pharmacy
"Shop No 2, Shah Plaza, Kiani Road, Bhara kahu",33.7427559,73.173777,"Kiani Rd, Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",Al-Wasay Medical Store
Soan Garden,33.5639482,73.1510138,"Soan Ave, Block D Soan Gardens, Islamabad, Punjab, Pakistan",Baber Pharmacy
"PINSTECH Shopping Centre, Nilore",33.6563904,73.2617928,"Nilore, Islamabad, Islamabad Capital Territory, Pakistan",Omair Medical Store
"Shop No 1, Ghouri Town, Phase-1, Khanna East",33.6226862,73.1223838,"Ghauri Town, Islamabad, Islamabad Capital Territory, Pakistan",Al-Majeed Pharmacy
"Khan Market, Sngjani",33.6746148,72.8482247,"Sangjani, Islamabad, Islamabad Capital Territory, Pakistan",Bisma Medical Store
"T.Chowk, Rawat",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",I & K Pharmacy I&K International hospital
Deen Pavilion Blue Area,33.708828,73.0555804,"Din Pavallions Plaza, Jinnah Ave, Block I, Blue Area, G 7/2 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",D. Watson Pharmacy
Melody Market,33.71714,73.0839356,"Mir Trade Centre, Municipal Rd, Melody Market, G-6, G 6 Markaz G-6, Islamabad, Islamabad Capital Territory 44000, Pakistan",Al-Saleh Pharmacy
"Simpli Dam Road, Bhara kahu",33.738194,73.1881789,"Simly Dam Road, Bhara Kahu, Islamabad, Islamabad Capital Territory, Pakistan",Awan Medical Store
"Khanna Dak, Near Ali Trust College",33.6317332,73.12196759999999,"Lehtrar Rd, Khanna Dak, Bilal Town Khanna, Islamabad, Islamabad Capital Territory 44000, Pakistan",Sohan Vet Medical Store
"Plaza, 12-M G-8 Square, G-8 Markaz Islamabad",33.6992033,73.0485892,"Markaz Rd, G-8 Markaz G 8 Markaz G-8, Islamabad, Islamabad Capital Territory, Pakistan",MS Pharmacy
"Office No 5, 3rd Floor, M.B. Plaza I-8 Markaz Islamabad",33.607783,73.0136539,"N-5, Islamabad, Islamabad Capital Territory, Pakistan",Revive Health Care Distributors
"Zam Zam Arcade, Mini Market, G-15/2",26.1615769,50.4566612,"Al Jasra, Bahrain",Jasra Pharmacy
I-10-/3,33.6467957,73.0375761,"I-10, Islamabad, Islamabad Capital Territory, Pakistan",Parazelsus Pakistan (Pvt) Ltd
"Shop No 7, Mundair Palace Plot No 3-N, Ground Floor",25.2284953,55.2764248,19th St - Dubai - United Arab Emirates,D.I Luqman Pharmacy
"Food Market, F-7/3-3",33.7272696,73.0597125,"F 7/3 F-7, Islamabad, Islamabad Capital Territory, Pakistan",New Madni Medical Store
Rawat,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Noor Medical Store Main Bazar
Pind Paracha G-14,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Zam Zam Medical Store
"Industrial & Trading Centre, G-9/4",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Al-Kamran Medical Store
"Civic Centre, Melody Market",33.71714,73.0839356,"Mir Trade Centre, Municipal Rd, Melody Market, G-6, G 6 Markaz G-6, Islamabad, Islamabad Capital Territory 44000, Pakistan",Truworth Pharmacy
"Sangum Town, Khanna Dak",33.6283542,73.12586999999999,", ICT, Pakistan",Sajjad Medical Store
Ali Trust Khanna Dak,33.6324671,73.12255379999999,"Lehtrar Rd, Khanna Dak, Khanna, Islamabad, Islamabad Capital Territory 44000, Pakistan",Rawal Pharmacy
Friends Arcade F-17,33.6310432,72.8801908,"Friends Arcade Plaza، F 17/3 F 17 MPCHS (Tele Gardens), Islamabad, Islamabad Capital Territory, Pakistan",Faisal Pharma Distributors
Khanna Dak,33.6283542,73.12586999999999,", ICT, Pakistan",Khawar Medical Store
Ali Pur,33.6451462,73.1808034,"Lehtarar Road, Ali Pur, Islamabad, Islamabad Capital Territory, Pakistan",Ali Pur Medical Store
"Madina Market, Near G-11 cricket ground Sector G-12",33.6681223,72.9962491,"G-11, Islamabad, Islamabad Capital Territory, Pakistan",Shah Medical hall Medical Store
"Merra Jaffar, Sector G-12",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",New Khattak Medical Store
"Super Market, Sector E-11",33.6993751,72.9741767,"Street 43، SCHS E 11/2 E-11, Islamabad, Islamabad Capital Territory, Pakistan",City Pharmacy
